3379,8,1159.18,168.49,33.26,92.77,0.87,-1,-1,-1
3379,7,1193.99,179.59,28.78,86.45,0.85,-1,-1,-1
3379,9,1040.81,501.76,43.58,129.13,0.87,-1,-1,-1
3379,2,528.02,541.90,54.35,114.21,0.86,-1,-1,-1
3379,4,557.40,471.16,51.55,110.46,0.87,-1,-1,-1
3380,3,505.22,571.85,53.65,123.20,0.90,-1,-1,-1
3380,8,1158.55,169.24,33.29,92.73,0.87,-1,-1,-1
3380,7,1193.40,180.10,28.58,86.37,0.84,-1,-1,-1
3380,9,1040.50,502.17,43.50,128.99,0.87,-1,-1,-1
3380,2,528.79,543.59,55.75,116.31,0.85,-1,-1,-1
3380,4,558.69,471.01,51.42,110.68,0.86,-1,-1,-1
3381,3,505.70,572.40,54.86,124.80,0.90,-1,-1,-1
3381,8,1157.68,169.79,33.72,93.57,0.87,-1,-1,-1
3381,7,1192.74,180.29,28.54,86.80,0.84,-1,-1,-1
3381,9,1040.09,502.32,44.10,130.72,0.87,-1,-1,-1
3381,2,529.43,545.53,56.85,118.43,0.86,-1,-1,-1
3381,4,560.37,470.75,50.70,109.87,0.85,-1,-1,-1
3382,3,505.93,572.38,56.06,126.50,0.90,-1,-1,-1
3382,8,1157.44,170.42,33.75,93.66,0.87,-1,-1,-1
3382,7,1191.98,180.23,28.69,87.41,0.83,-1,-1,-1
3382,9,1039.45,502.36,44.45,131.82,0.87,-1,-1,-1
3382,2,529.63,546.24,58.15,121.44,0.86,-1,-1,-1
3382,4,562.20,470.44,51.09,110.89,0.86,-1,-1,-1
3383,3,505.95,573.23,56.59,126.70,0.90,-1,-1,-1
3383,8,1157.42,170.76,33.65,93.36,0.88,-1,-1,-1
3383,7,1191.18,180.43,28.91,88.30,0.85,-1,-1,-1
3383,9,1039.24,502.80,44.58,131.78,0.87,-1,-1,-1
3383,2,529.46,547.35,58.20,121.70,0.84,-1,-1,-1
3383,4,566.63,471.01,51.22,109.49,0.87,-1,-1,-1
3384,3,506.59,574.42,56.78,126.31,0.89,-1,-1,-1
3384,8,1157.03,171.37,33.54,92.97,0.87,-1,-1,-1
3384,7,1190.45,180.49,29.01,88.87,0.84,-1,-1,-1
3384,9,1038.06,503.41,44.19,130.42,0.86,-1,-1,-1
3384,2,529.61,547.74,59.01,123.98,0.84,-1,-1,-1
3384,4,568.92,470.79,51.77,109.40,0.87,-1,-1,-1
3385,3,506.92,575.08,57.06,126.37,0.88,-1,-1,-1
3385,8,1156.39,171.19,33.63,93.22,0.88,-1,-1,-1
3385,7,1189.83,180.73,28.88,88.63,0.84,-1,-1,-1
3385,9,1036.54,503.40,45.37,133.92,0.87,-1,-1,-1
3385,2,529.69,548.52,59.21,125.27,0.85,-1,-1,-1
3385,4,570.59,470.27,52.47,109.81,0.88,-1,-1,-1
3386,3,506.64,575.75,57.48,127.72,0.89,-1,-1,-1
3386,8,1155.65,171.33,33.81,93.76,0.89,-1,-1,-1
3386,7,1189.85,181.81,28.36,87.42,0.85,-1,-1,-1
3386,9,1035.30,504.05,45.41,134.34,0.87,-1,-1,-1
3386,2,531.11,549.45,58.21,123.97,0.86,-1,-1,-1
3386,4,571.19,469.64,53.12,110.41,0.86,-1,-1,-1
3387,3,506.18,575.76,57.84,129.32,0.90,-1,-1,-1
3387,8,1155.39,171.37,33.87,93.97,0.89,-1,-1,-1
3387,7,1190.01,182.43,27.91,86.29,0.85,-1,-1,-1
3387,9,1033.74,504.73,44.99,133.59,0.87,-1,-1,-1
3387,2,532.59,549.76,57.66,123.89,0.88,-1,-1,-1
3387,4,572.53,469.19,53.25,110.19,0.87,-1,-1,-1
3388,3,507.34,576.40,57.92,130.13,0.90,-1,-1,-1
3388,8,1154.43,171.37,33.88,94.05,0.89,-1,-1,-1
3388,7,1189.66,182.99,27.70,85.86,0.85,-1,-1,-1
3388,9,1031.51,504.97,44.60,133.74,0.87,-1,-1,-1
3388,2,533.83,550.07,56.93,123.39,0.88,-1,-1,-1
3388,4,573.15,467.92,53.84,111.44,0.85,-1,-1,-1
3389,3,508.58,576.85,57.64,130.20,0.89,-1,-1,-1
3389,8,1153.98,171.41,34.08,93.91,0.89,-1,-1,-1
3389,7,1189.11,183.63,27.59,85.26,0.84,-1,-1,-1
3389,9,1030.50,505.94,43.97,132.89,0.86,-1,-1,-1
3389,2,534.81,550.38,55.55,121.40,0.88,-1,-1,-1
3389,4,573.65,467.67,53.87,111.47,0.86,-1,-1,-1
3390,3,509.28,577.00,57.47,130.65,0.89,-1,-1,-1
3390,8,1153.42,171.53,34.09,93.63,0.90,-1,-1,-1
3390,7,1188.30,183.86,27.91,85.72,0.86,-1,-1,-1
3390,9,1028.78,506.52,43.79,133.45,0.87,-1,-1,-1
3390,2,535.49,550.46,54.78,120.63,0.89,-1,-1,-1
3390,4,574.19,466.93,53.94,111.91,0.86,-1,-1,-1
3391,3,509.70,577.26,57.05,130.58,0.89,-1,-1,-1
3391,8,1153.24,172.12,34.08,92.86,0.89,-1,-1,-1
3391,7,1187.52,183.82,28.13,85.90,0.86,-1,-1,-1
3391,9,1027.89,506.72,43.41,133.21,0.87,-1,-1,-1
3391,2,536.41,551.14,54.44,120.78,0.90,-1,-1,-1
3391,4,574.90,465.78,53.76,112.07,0.86,-1,-1,-1
3392,3,510.29,578.45,56.43,129.87,0.89,-1,-1,-1
3392,8,1152.68,172.56,34.21,92.57,0.89,-1,-1,-1
3392,7,1185.19,183.79,28.75,86.19,0.85,-1,-1,-1
3392,9,1027.67,506.78,42.23,129.99,0.89,-1,-1,-1
3392,2,537.23,552.03,53.76,119.94,0.89,-1,-1,-1
3392,4,575.61,464.91,54.04,113.02,0.85,-1,-1,-1
3393,3,510.38,578.88,55.96,129.58,0.89,-1,-1,-1
3393,8,1152.01,172.82,34.32,92.24,0.89,-1,-1,-1
3393,7,1182.67,183.65,29.64,86.75,0.85,-1,-1,-1
3393,9,1026.83,507.00,41.59,127.86,0.90,-1,-1,-1
3393,2,538.33,552.79,53.21,119.62,0.90,-1,-1,-1
3393,4,576.61,464.38,53.93,113.37,0.84,-1,-1,-1
3394,3,510.86,579.69,55.28,128.79,0.89,-1,-1,-1
3394,8,1151.29,172.91,34.43,92.35,0.89,-1,-1,-1
3394,7,1183.08,183.81,29.96,87.41,0.85,-1,-1,-1
3394,9,1026.22,507.75,41.14,126.18,0.90,-1,-1,-1
3394,2,538.62,553.72,52.75,119.06,0.89,-1,-1,-1
3394,4,578.21,463.98,54.03,114.38,0.86,-1,-1,-1
3395,3,511.73,580.87,54.52,127.59,0.89,-1,-1,-1
3395,8,1150.64,173.49,34.37,92.39,0.89,-1,-1,-1
3395,7,1181.62,183.75,30.72,88.33,0.84,-1,-1,-1
3395,9,1025.25,508.24,41.65,127.82,0.90,-1,-1,-1
3395,2,538.95,554.94,52.50,119.29,0.87,-1,-1,-1
3395,4,579.76,463.63,52.52,112.09,0.82,-1,-1,-1
3396,3,512.24,581.29,54.26,127.58,0.89,-1,-1,-1
3396,8,1149.92,173.58,34.46,92.86,0.89,-1,-1,-1
3396,7,1179.99,183.95,31.44,88.89,0.85,-1,-1,-1
3396,9,1023.27,509.07,42.47,129.79,0.90,-1,-1,-1
3396,2,539.03,555.82,52.90,121.17,0.87,-1,-1,-1
3396,4,580.57,462.84,52.75,113.44,0.83,-1,-1,-1
3397,3,512.39,581.64,54.22,128.25,0.89,-1,-1,-1
3397,8,1149.24,173.39,34.46,93.48,0.89,-1,-1,-1
3397,7,1179.26,184.23,31.99,89.54,0.86,-1,-1,-1
3397,9,1021.37,509.60,43.37,131.87,0.90,-1,-1,-1
3397,2,539.43,556.56,52.72,121.44,0.86,-1,-1,-1
3397,4,581.65,462.57,52.55,113.93,0.81,-1,-1,-1
3398,3,512.85,582.65,54.25,128.94,0.89,-1,-1,-1
3398,8,1148.69,173.30,34.20,93.28,0.89,-1,-1,-1
3398,7,1178.17,184.67,32.09,88.45,0.87,-1,-1,-1
3398,9,1019.80,510.44,43.73,130.89,0.90,-1,-1,-1
3398,2,539.81,557.48,53.49,124.20,0.85,-1,-1,-1
3398,4,584.08,461.60,52.34,115.00,0.79,-1,-1,-1
3399,3,513.42,583.90,53.89,128.76,0.89,-1,-1,-1
3399,8,1148.58,173.37,33.93,92.97,0.89,-1,-1,-1
3399,7,1177.84,185.16,32.04,87.36,0.87,-1,-1,-1
3399,9,1018.30,511.19,43.96,129.16,0.90,-1,-1,-1
3399,2,540.80,558.69,52.92,123.91,0.85,-1,-1,-1
3399,4,586.22,461.47,51.51,114.95,0.80,-1,-1,-1
3400,3,514.12,585.01,53.63,128.90,0.89,-1,-1,-1
3400,8,1148.30,174.51,33.47,91.97,0.88,-1,-1,-1
3400,7,1176.55,185.11,32.61,87.84,0.87,-1,-1,-1
3400,9,1017.06,511.90,44.60,128.51,0.90,-1,-1,-1
3400,2,541.14,559.56,53.19,125.56,0.84,-1,-1,-1
3400,4,588.14,461.22,51.56,115.81,0.85,-1,-1,-1
3401,3,515.02,586.30,53.13,128.51,0.87,-1,-1,-1
3401,8,1148.10,174.93,33.52,92.48,0.88,-1,-1,-1
3401,7,1175.51,185.30,33.10,87.79,0.87,-1,-1,-1
3401,9,1015.52,512.82,45.29,127.83,0.90,-1,-1,-1
3401,2,542.64,561.19,52.27,124.40,0.83,-1,-1,-1
3401,4,590.35,461.81,50.28,113.02,0.86,-1,-1,-1
3402,3,515.77,586.53,52.52,127.69,0.88,-1,-1,-1
3402,8,1148.08,175.41,33.47,92.68,0.88,-1,-1,-1
3402,7,1174.55,185.48,33.60,87.55,0.86,-1,-1,-1
3402,9,1014.23,513.59,46.17,127.58,0.91,-1,-1,-1
3402,2,543.48,562.00,51.78,124.38,0.83,-1,-1,-1
3402,4,591.85,462.28,50.16,111.93,0.86,-1,-1,-1
3403,3,516.56,588.15,51.70,126.26,0.87,-1,-1,-1
3403,8,1147.81,176.02,33.12,91.86,0.88,-1,-1,-1
3403,7,1174.05,186.10,34.12,87.91,0.86,-1,-1,-1
3403,9,1013.40,514.30,47.28,127.49,0.91,-1,-1,-1
3403,2,544.17,563.83,51.25,123.91,0.83,-1,-1,-1
3403,4,593.81,462.25,50.80,111.98,0.86,-1,-1,-1
3404,3,516.79,588.51,52.38,129.09,0.86,-1,-1,-1
3404,8,1147.47,176.24,33.50,93.35,0.87,-1,-1,-1
3404,7,1174.22,186.99,34.54,88.48,0.87,-1,-1,-1
3404,9,1012.46,514.99,48.16,127.02,0.91,-1,-1,-1
3404,2,544.87,565.38,51.47,125.06,0.84,-1,-1,-1
3404,4,595.56,462.25,51.13,111.55,0.86,-1,-1,-1
3405,3,517.79,590.17,51.22,126.81,0.86,-1,-1,-1
3405,8,1147.06,176.76,34.24,95.68,0.87,-1,-1,-1
3405,7,1173.12,187.65,35.29,89.81,0.85,-1,-1,-1
3405,9,1011.51,515.68,49.75,128.65,0.91,-1,-1,-1
3405,2,545.85,565.92,50.98,124.60,0.84,-1,-1,-1
3405,4,597.15,462.25,51.05,110.50,0.84,-1,-1,-1
3406,3,518.89,590.54,50.64,125.71,0.86,-1,-1,-1
3406,8,1146.20,177.05,35.08,98.54,0.87,-1,-1,-1
3406,7,1173.57,188.22,35.67,90.97,0.85,-1,-1,-1
3406,9,1010.98,516.13,50.76,129.70,0.90,-1,-1,-1
3406,2,546.59,566.53,50.44,123.52,0.86,-1,-1,-1
3406,4,597.67,462.04,51.06,109.66,0.86,-1,-1,-1
3407,3,519.31,590.65,50.38,125.75,0.86,-1,-1,-1
3407,8,1145.84,177.04,35.49,100.29,0.87,-1,-1,-1
3407,7,1174.50,188.64,35.21,90.52,0.86,-1,-1,-1
3407,9,1009.47,516.95,52.04,131.44,0.90,-1,-1,-1
3407,2,547.48,566.95,49.40,120.87,0.86,-1,-1,-1
3407,4,599.31,462.20,50.31,107.56,0.85,-1,-1,-1
3407,12,1898.07,85.54,32.99,85.10,0.66,-1,-1,-1
3408,3,519.73,592.00,49.71,124.88,0.85,-1,-1,-1
3408,8,1145.46,177.47,35.26,100.06,0.87,-1,-1,-1
3408,7,1174.55,189.12,34.81,90.12,0.86,-1,-1,-1
3408,9,1008.98,517.68,52.43,131.65,0.90,-1,-1,-1
3408,2,547.60,567.74,48.94,119.42,0.87,-1,-1,-1
3408,4,601.02,462.26,49.95,106.78,0.86,-1,-1,-1
3408,12,1894.97,85.69,32.42,83.47,0.76,-1,-1,-1
3409,3,520.22,593.60,49.66,125.68,0.87,-1,-1,-1
3409,8,1144.93,177.73,35.09,99.94,0.87,-1,-1,-1
3409,7,1174.71,189.29,34.40,89.95,0.86,-1,-1,-1
3409,9,1008.29,518.15,52.74,131.72,0.90,-1,-1,-1
3409,2,548.00,568.44,49.38,120.24,0.87,-1,-1,-1
3409,4,602.30,461.62,50.24,107.87,0.85,-1,-1,-1
3409,12,1890.95,86.33,31.88,81.62,0.75,-1,-1,-1
3410,3,520.32,594.39,49.32,125.76,0.87,-1,-1,-1
3410,8,1144.95,178.04,34.62,99.21,0.87,-1,-1,-1
3410,7,1174.57,189.56,33.77,88.99,0.86,-1,-1,-1
3410,9,1007.55,518.09,53.00,131.74,0.90,-1,-1,-1
3410,2,548.51,569.13,49.67,120.55,0.88,-1,-1,-1
3410,4,603.01,460.94,50.66,109.18,0.85,-1,-1,-1
3410,12,1887.39,86.52,32.54,82.28,0.66,-1,-1,-1
3411,3,520.67,595.33,48.98,125.58,0.86,-1,-1,-1
3411,8,1144.55,178.25,34.39,98.69,0.87,-1,-1,-1
3411,7,1174.49,189.54,33.61,89.29,0.85,-1,-1,-1
3411,9,1007.22,518.04,53.23,131.74,0.89,-1,-1,-1
3411,2,549.18,569.35,49.68,119.78,0.87,-1,-1,-1
3411,4,603.80,459.80,51.01,110.57,0.85,-1,-1,-1
3411,12,1884.36,87.43,32.86,81.55,0.79,-1,-1,-1
3412,3,521.08,596.09,48.71,125.51,0.85,-1,-1,-1
3412,8,1144.47,178.43,34.20,98.26,0.87,-1,-1,-1
3412,7,1174.61,189.74,33.27,89.41,0.87,-1,-1,-1
3412,9,1006.69,518.44,53.31,131.73,0.90,-1,-1,-1
3412,2,549.74,570.52,49.93,119.50,0.88,-1,-1,-1
3412,4,605.05,458.49,50.93,111.11,0.85,-1,-1,-1
3412,12,1882.14,87.78,33.73,81.70,0.82,-1,-1,-1
3413,3,521.66,596.57,48.63,125.72,0.85,-1,-1,-1
3413,8,1144.49,178.71,34.04,97.86,0.87,-1,-1,-1
3413,7,1174.84,189.80,32.80,89.00,0.87,-1,-1,-1
3413,9,1005.45,519.02,52.79,130.38,0.90,-1,-1,-1
3413,2,550.31,571.82,50.58,120.08,0.88,-1,-1,-1
3413,4,606.51,457.78,50.59,111.31,0.86,-1,-1,-1
3413,12,1880.22,88.18,34.71,82.01,0.76,-1,-1,-1
3414,3,522.13,597.38,48.08,124.68,0.85,-1,-1,-1
3414,8,1144.52,178.92,33.97,97.70,0.87,-1,-1,-1
3414,7,1174.61,190.26,32.38,88.62,0.86,-1,-1,-1
3414,9,1004.48,519.45,52.75,130.31,0.89,-1,-1,-1
3414,2,551.55,572.95,51.87,121.86,0.87,-1,-1,-1
3414,4,607.99,457.53,49.86,110.94,0.84,-1,-1,-1
3414,12,1877.50,87.72,35.65,82.60,0.81,-1,-1,-1
3415,3,522.89,597.88,47.13,122.28,0.84,-1,-1,-1
3415,8,1144.65,179.21,33.73,96.96,0.87,-1,-1,-1
3415,7,1174.47,190.42,32.35,88.93,0.86,-1,-1,-1
3415,9,1002.42,519.59,52.61,130.29,0.89,-1,-1,-1
3415,2,552.17,574.01,52.88,123.20,0.87,-1,-1,-1
3415,4,609.41,456.34,49.53,111.24,0.84,-1,-1,-1
3415,12,1875.20,87.49,36.97,84.21,0.74,-1,-1,-1
3416,3,523.35,598.71,46.83,121.61,0.85,-1,-1,-1
3416,8,1144.30,179.75,33.57,96.01,0.87,-1,-1,-1
3416,7,1174.02,190.69,32.27,89.49,0.86,-1,-1,-1
3416,9,1000.60,520.52,52.04,129.38,0.90,-1,-1,-1
3416,2,552.19,575.49,53.65,123.93,0.87,-1,-1,-1
3416,4,610.73,455.91,48.64,110.02,0.84,-1,-1,-1
3416,12,1874.86,87.61,36.63,82.66,0.80,-1,-1,-1
3417,3,523.78,598.99,47.07,122.28,0.85,-1,-1,-1
3417,8,1143.75,180.17,33.48,95.20,0.88,-1,-1,-1
3417,7,1173.96,191.01,32.02,89.48,0.87,-1,-1,-1
3417,9,998.65,521.30,51.72,129.04,0.90,-1,-1,-1
3417,2,552.22,576.90,55.16,126.86,0.88,-1,-1,-1
3417,4,611.65,455.54,48.24,110.00,0.83,-1,-1,-1
3417,12,1874.23,87.42,35.92,81.16,0.85,-1,-1,-1
3418,3,524.42,599.29,47.07,121.87,0.86,-1,-1,-1
3418,8,1143.15,180.54,33.34,94.68,0.88,-1,-1,-1
3418,7,1173.27,191.45,31.52,88.13,0.86,-1,-1,-1
3418,9,996.43,522.24,51.10,128.47,0.90,-1,-1,-1
3418,2,551.85,578.73,56.90,130.60,0.87,-1,-1,-1
3418,4,611.72,454.98,49.01,112.67,0.82,-1,-1,-1
3418,12,1872.21,86.61,35.78,81.52,0.86,-1,-1,-1
3419,3,524.91,599.82,47.00,121.29,0.87,-1,-1,-1
3419,8,1142.65,181.23,32.98,93.37,0.88,-1,-1,-1
3419,7,1172.57,191.83,31.32,88.07,0.87,-1,-1,-1
3419,9,992.66,522.57,50.55,128.71,0.90,-1,-1,-1
3419,2,550.86,579.39,58.77,135.08,0.87,-1,-1,-1
3419,4,612.75,455.00,48.99,113.23,0.85,-1,-1,-1
3419,12,1870.67,85.80,35.64,81.89,0.85,-1,-1,-1
3420,3,525.30,600.21,47.87,123.10,0.87,-1,-1,-1
3420,8,1142.41,181.58,32.97,93.11,0.88,-1,-1,-1
3420,7,1171.86,192.30,31.29,88.05,0.86,-1,-1,-1
3420,9,989.73,523.12,49.90,129.25,0.89,-1,-1,-1
3420,2,550.99,579.83,58.43,134.82,0.86,-1,-1,-1
3420,4,613.89,455.03,48.73,112.99,0.85,-1,-1,-1
3420,12,1868.19,85.07,35.96,83.46,0.84,-1,-1,-1
3421,3,526.03,600.79,48.77,124.67,0.89,-1,-1,-1
3421,8,1141.80,181.70,33.15,93.48,0.88,-1,-1,-1
3421,7,1171.13,192.80,31.33,88.27,0.86,-1,-1,-1
3421,9,988.18,523.53,48.90,128.57,0.89,-1,-1,-1
3421,2,551.59,581.94,57.14,132.23,0.86,-1,-1,-1
3421,4,615.46,454.62,48.94,113.78,0.85,-1,-1,-1
3421,12,1866.64,84.78,35.68,83.53,0.82,-1,-1,-1
3422,3,527.04,601.87,49.40,125.27,0.89,-1,-1,-1
3422,8,1141.12,181.84,33.24,93.63,0.88,-1,-1,-1
3422,7,1169.95,192.97,31.39,88.58,0.85,-1,-1,-1
3422,9,986.97,524.34,48.12,127.87,0.88,-1,-1,-1
3422,2,552.26,583.82,56.16,130.52,0.87,-1,-1,-1
3422,4,617.74,454.25,49.12,114.51,0.84,-1,-1,-1
3422,12,1864.43,84.45,35.39,82.88,0.82,-1,-1,-1
3423,3,528.01,602.48,49.75,124.83,0.88,-1,-1,-1
3423,8,1140.49,182.00,33.17,93.24,0.88,-1,-1,-1
3423,7,1169.03,193.14,31.52,88.70,0.83,-1,-1,-1
3423,9,985.18,525.29,48.85,131.19,0.88,-1,-1,-1
3423,2,552.74,584.71,55.73,130.08,0.88,-1,-1,-1
3423,4,620.14,453.91,49.13,115.22,0.84,-1,-1,-1
3423,12,1861.69,84.56,35.68,83.08,0.80,-1,-1,-1
3424,3,528.37,602.46,50.75,126.22,0.89,-1,-1,-1
3424,8,1139.70,182.27,33.38,93.78,0.88,-1,-1,-1
3424,7,1167.65,193.30,31.88,89.19,0.83,-1,-1,-1
3424,9,984.57,525.85,49.11,132.87,0.88,-1,-1,-1
3424,2,553.77,585.22,54.74,128.33,0.89,-1,-1,-1
3424,4,620.54,453.57,49.18,115.48,0.86,-1,-1,-1
3424,12,1856.96,84.05,36.18,83.27,0.79,-1,-1,-1
3425,3,529.37,602.65,50.68,124.74,0.89,-1,-1,-1
3425,8,1139.04,182.58,33.34,93.54,0.88,-1,-1,-1
3425,7,1166.15,193.46,32.24,88.93,0.83,-1,-1,-1
3425,9,984.10,526.71,49.82,134.83,0.88,-1,-1,-1
3425,2,554.67,586.04,53.76,126.54,0.89,-1,-1,-1
3425,4,620.13,453.46,48.90,114.68,0.86,-1,-1,-1
3425,12,1853.00,83.83,37.31,83.93,0.82,-1,-1,-1
3426,3,529.80,602.47,52.28,127.52,0.89,-1,-1,-1
3426,8,1138.14,182.57,33.76,94.80,0.87,-1,-1,-1
3426,7,1165.39,193.62,32.82,89.49,0.83,-1,-1,-1
3426,9,982.67,527.67,50.06,135.13,0.89,-1,-1,-1
3426,2,555.48,586.98,53.29,126.09,0.89,-1,-1,-1
3426,4,620.25,452.54,49.01,115.25,0.86,-1,-1,-1
3426,12,1849.65,84.23,38.06,83.14,0.87,-1,-1,-1
3427,3,530.22,601.95,54.09,130.76,0.89,-1,-1,-1
3427,8,1137.15,182.89,34.37,96.38,0.86,-1,-1,-1
3427,7,1163.67,193.56,33.30,89.49,0.84,-1,-1,-1
3427,9,980.81,528.46,50.22,135.22,0.87,-1,-1,-1
3427,2,556.54,587.51,52.01,123.46,0.90,-1,-1,-1
3427,4,621.37,451.76,48.62,115.01,0.85,-1,-1,-1
3427,12,1848.33,84.78,38.65,82.17,0.87,-1,-1,-1
3428,3,530.38,602.18,54.73,131.11,0.89,-1,-1,-1
3428,8,1135.90,183.56,34.61,96.10,0.86,-1,-1,-1
3428,7,1163.80,193.86,33.74,89.92,0.82,-1,-1,-1
3428,9,980.22,529.40,50.17,133.90,0.89,-1,-1,-1
3428,2,557.74,588.57,50.80,120.67,0.90,-1,-1,-1
3428,4,622.72,451.26,48.32,114.91,0.85,-1,-1,-1
3428,12,1846.81,85.67,39.33,80.91,0.86,-1,-1,-1
3429,3,531.73,603.13,55.86,132.10,0.89,-1,-1,-1
3429,8,1135.11,184.25,34.48,95.09,0.86,-1,-1,-1
3429,7,1163.94,194.07,33.78,89.64,0.83,-1,-1,-1
3429,9,979.21,530.40,50.95,135.17,0.88,-1,-1,-1
3429,2,558.43,589.82,50.27,119.65,0.90,-1,-1,-1
3429,4,623.93,450.86,48.07,114.87,0.85,-1,-1,-1
3429,12,1845.32,86.28,39.81,79.99,0.84,-1,-1,-1
3430,3,532.49,605.47,55.30,129.58,0.89,-1,-1,-1
3430,8,1134.78,184.72,34.55,94.70,0.87,-1,-1,-1
3430,7,1164.22,195.26,33.39,88.42,0.83,-1,-1,-1
3430,9,978.49,531.64,51.13,135.19,0.88,-1,-1,-1
3430,2,558.83,590.25,50.65,120.65,0.89,-1,-1,-1
3430,4,625.01,450.29,47.53,113.95,0.84,-1,-1,-1
3430,12,1844.71,86.51,40.28,79.77,0.88,-1,-1,-1
3431,3,532.62,607.25,55.33,128.58,0.88,-1,-1,-1
3431,8,1133.67,185.00,34.82,94.56,0.87,-1,-1,-1
3431,7,1164.40,195.81,33.14,87.95,0.85,-1,-1,-1
3431,9,977.20,532.53,51.53,135.18,0.89,-1,-1,-1
3431,2,558.89,590.37,50.94,121.49,0.89,-1,-1,-1
3431,4,626.48,450.09,46.92,112.70,0.84,-1,-1,-1
3431,12,1842.73,86.70,40.51,79.70,0.88,-1,-1,-1
3432,3,532.95,608.56,55.60,128.42,0.88,-1,-1,-1
3432,8,1132.77,184.86,35.02,94.73,0.87,-1,-1,-1
3432,7,1163.54,196.23,33.14,87.78,0.85,-1,-1,-1
3432,9,976.20,532.83,51.92,135.61,0.88,-1,-1,-1
3432,2,559.11,590.38,51.51,123.17,0.89,-1,-1,-1
3432,4,628.73,449.58,46.36,110.89,0.81,-1,-1,-1
3432,12,1841.34,86.71,40.25,79.13,0.87,-1,-1,-1
3433,3,533.55,609.47,55.15,127.46,0.88,-1,-1,-1
3433,8,1132.69,185.47,35.53,95.91,0.87,-1,-1,-1
3433,7,1162.67,196.60,33.40,88.39,0.85,-1,-1,-1
3433,9,974.10,533.36,52.04,135.76,0.86,-1,-1,-1
3433,2,559.48,590.36,52.00,125.14,0.89,-1,-1,-1
3433,4,629.42,449.41,46.36,109.77,0.80,-1,-1,-1
3433,12,1839.04,86.26,40.27,79.71,0.87,-1,-1,-1
3434,3,534.20,609.78,54.50,126.20,0.88,-1,-1,-1
3434,8,1132.83,186.24,35.42,95.69,0.88,-1,-1,-1
3434,7,1161.42,196.83,33.58,88.85,0.87,-1,-1,-1
3434,9,971.85,533.54,52.41,136.70,0.89,-1,-1,-1
3434,2,559.72,590.54,52.40,127.00,0.88,-1,-1,-1
3434,4,631.01,448.69,47.22,110.71,0.79,-1,-1,-1
3434,12,1836.76,86.20,39.68,79.49,0.84,-1,-1,-1
3435,3,535.56,609.87,54.67,126.62,0.88,-1,-1,-1
3435,8,1132.32,186.41,35.65,96.49,0.88,-1,-1,-1
3435,7,1161.03,197.02,33.52,89.02,0.86,-1,-1,-1
3435,9,969.42,534.24,52.26,136.15,0.88,-1,-1,-1
3435,2,559.81,591.70,52.52,128.37,0.88,-1,-1,-1
3435,4,631.00,448.21,49.10,114.64,0.83,-1,-1,-1
3435,12,1834.45,85.87,38.92,79.33,0.83,-1,-1,-1
3436,3,535.68,609.20,55.46,128.80,0.88,-1,-1,-1
3436,8,1132.07,186.24,35.90,97.45,0.88,-1,-1,-1
3436,7,1160.84,197.19,33.64,89.31,0.87,-1,-1,-1
3436,9,966.65,535.15,51.55,135.04,0.86,-1,-1,-1
3436,2,560.68,593.66,52.19,128.66,0.86,-1,-1,-1
3436,4,631.43,448.27,49.75,115.68,0.83,-1,-1,-1
3436,12,1831.96,85.21,38.46,79.70,0.84,-1,-1,-1
3437,3,535.99,609.37,54.74,128.28,0.87,-1,-1,-1
3437,8,1131.68,186.60,35.73,97.15,0.88,-1,-1,-1
3437,7,1160.88,197.13,33.48,89.19,0.87,-1,-1,-1
3437,9,964.01,535.47,51.00,134.61,0.83,-1,-1,-1
3437,2,561.11,595.27,52.72,130.97,0.86,-1,-1,-1
3437,4,632.33,447.87,49.78,115.18,0.84,-1,-1,-1
3437,12,1827.95,84.80,39.24,81.74,0.79,-1,-1,-1
3438,3,537.06,610.53,54.28,128.30,0.87,-1,-1,-1
3438,8,1131.05,186.73,35.78,97.47,0.88,-1,-1,-1
3438,7,1160.36,197.20,33.65,90.04,0.87,-1,-1,-1
3438,9,961.02,535.56,50.46,134.44,0.86,-1,-1,-1
3438,2,561.15,596.74,53.13,132.71,0.86,-1,-1,-1
3438,4,632.91,447.73,50.11,114.98,0.85,-1,-1,-1
3438,12,1826.06,84.92,38.66,81.29,0.83,-1,-1,-1
3439,3,538.27,611.62,53.78,128.08,0.89,-1,-1,-1
3439,8,1130.44,186.99,35.68,97.36,0.88,-1,-1,-1
3439,7,1159.71,197.56,33.78,90.80,0.86,-1,-1,-1
3439,9,957.85,535.57,50.02,134.82,0.85,-1,-1,-1
3439,2,561.51,597.93,53.00,133.58,0.86,-1,-1,-1
3439,4,635.15,447.69,50.12,113.11,0.82,-1,-1,-1
3439,12,1823.42,84.81,38.90,81.45,0.84,-1,-1,-1
3440,3,538.92,612.90,53.15,127.54,0.89,-1,-1,-1
3440,8,1130.07,186.74,35.95,97.98,0.88,-1,-1,-1
3440,7,1158.90,197.90,34.08,91.75,0.86,-1,-1,-1
3440,9,955.11,536.00,49.53,134.52,0.84,-1,-1,-1
3440,2,561.99,598.35,53.12,134.76,0.84,-1,-1,-1
3440,4,636.40,447.24,50.58,112.84,0.84,-1,-1,-1
3440,12,1821.47,85.10,39.29,81.39,0.84,-1,-1,-1
3441,3,539.62,613.36,52.86,127.79,0.90,-1,-1,-1
